web_1    | 2022-02-28T01:59:58.314932970Z [info] Sent 204 in 3ms
web_1    | 2022-02-28T02:02:49.733299186Z {"chat_id":-700459309,"parse_mode":"HTML","text":"<b>Ray</b> escutou <i>5</i> vezes:\n\n<a href=\"https://lastfm.freetls.fastly.net/i/u/300x300/bfce19f033d86d3c1e823979b6503e81.jpg\">🎶</a> <b>SAME SAME</b>\n💿 YOUNG-LUV.COM\n👥 STAYC\n"}
web_1    | 2022-02-28T02:02:49.733308735Z 
web_1    | 2022-02-28T02:02:49.733313748Z <<< RESPONSE <<<
web_1    | 2022-02-28T02:02:49.733319274Z connection: keep-alive
web_1    | 2022-02-28T02:02:49.733324380Z date: Mon, 28 Feb 2022 02:02:49 GMT
web_1    | 2022-02-28T02:02:49.733331372Z server: nginx/1.18.0
web_1    | 2022-02-28T02:02:49.733336382Z content-length: 658
web_1    | 2022-02-28T02:02:49.733341556Z content-type: application/json
web_1    | 2022-02-28T02:02:49.733346561Z strict-transport-security: max-age=31536000; includeSubDomains; preload
web_1    | 2022-02-28T02:02:49.733351667Z access-control-allow-origin: *
web_1    | 2022-02-28T02:02:49.733356975Z access-control-allow-methods: GET, POST, OPTIONS
web_1    | 2022-02-28T02:02:49.733361944Z access-control-expose-headers: Content-Length,Content-Type,Date,Server,Connection
web_1    | 2022-02-28T02:02:49.733367208Z 
web_1    | 2022-02-28T02:02:49.733372531Z {"ok":true,"result":{"message_id":137798,"from":{"id":1993314727,"is_bot":true,"first_name":"My Scrobbles bot","username":"MyScrobblesbot"},"chat":{"id":-700459309,"title":"R","type":"group","all_members_are_administrators":true},"date":1646013769,"text":"Ray escutou 5 vezes:\n\n\ud83c\udfb6 SAME SAME\n\ud83d\udcbf YOUNG-LUV.COM\n\ud83d\udc65 STAYC","entities":[{"offset":0,"length":3,"type":"bold"},{"offset":12,"length":1,"type":"italic"},{"offset":22,"length":2,"type":"text_link","url":"https://lastfm.freetls.fastly.net/i/u/300x300/bfce19f033d86d3c1e823979b6503e81.jpg"},{"offset":25,"length":9,"type":"bold"},{"offset":38,"length":13,"type":"url"}]}}
web_1    | 2022-02-28T02:02:50.192861725Z [info] POST https://api.telegram.org/bot1993314727:AAHkFDgqq-NWCOW04DlnD1sZ78iRGgoig9w/sendMessage -> 200 (1085.231 ms)
web_1    | 2022-02-28T02:02:50.245693600Z [debug] 
web_1    | 2022-02-28T02:02:50.245748369Z >>> REQUEST >>>
web_1    | 2022-02-28T02:02:50.245754186Z (no query)
web_1    | 2022-02-28T02:02:50.245757848Z content-type: application/json
web_1    | 2022-02-28T02:02:50.245761477Z 
web_1    | 2022-02-28T02:02:50.245765044Z {"chat_id":775366904,"parse_mode":"HTML","reply_to_message_id":"137605","text":"<i>Usuário não encontrado, você já se registrou?  registre com \"/msregister seuuserdolastfm\", trocando seuuserdolastfm pelo seu user do last fm.</i>"}
web_1    | 2022-02-28T02:02:50.245772513Z 
web_1    | 2022-02-28T02:02:50.245776411Z <<< RESPONSE <<<
web_1    | 2022-02-28T02:02:50.245780121Z connection: keep-alive
web_1    | 2022-02-28T02:02:50.245783526Z date: Mon, 28 Feb 2022 02:02:50 GMT
web_1    | 2022-02-28T02:02:50.245786898Z server: nginx/1.18.0
web_1    | 2022-02-28T02:02:50.245790335Z content-length: 930
web_1    | 2022-02-28T02:02:50.245793588Z content-type: application/json
web_1    | 2022-02-28T02:02:50.245796993Z strict-transport-security: max-age=31536000; includeSubDomains; preload
web_1    | 2022-02-28T02:02:50.245800456Z access-control-allow-origin: *
web_1    | 2022-02-28T02:02:50.245803840Z access-control-allow-methods: GET, POST, OPTIONS
web_1    | 2022-02-28T02:02:50.245807350Z access-control-expose-headers: Content-Length,Content-Type,Date,Server,Connection
web_1    | 2022-02-28T02:02:50.245810865Z 
web_1    | 2022-02-28T02:02:50.245814287Z {"ok":true,"result":{"message_id":137799,"from":{"id":1993314727,"is_bot":true,"first_name":"My Scrobbles bot","username":"MyScrobblesbot"},"chat":{"id":775366904,"first_name":"vinicius","last_name":"braz","type":"private"},"date":1646013770,"reply_to_message":{"message_id":137605,"from":{"id":775366904,"is_bot":false,"first_name":"vinicius","last_name":"braz","language_code":"pt-br"},"chat":{"id":775366904,"first_name":"vinicius","last_name":"braz","type":"private"},"date":1646013310,"text":"/msregister","entities":[{"offset":0,"length":11,"type":"bot_command"}]},"text":"Usu\u00e1rio n\u00e3o encontrado, voc\u00ea j\u00e1 se registrou?  registre com \"/msregister seuuserdolastfm\", trocando seuuserdolastfm pelo seu user do last fm.","entities":[{"offset":0,"length":61,"type":"italic"},{"offset":61,"length":11,"type":"bot_command"},{"offset":61,"length":11,"type":"italic"},{"offset":73,"length":68,"type":"italic"}]}}
web_1    | 2022-02-28T02:02:50.245825428Z [info] POST https://api.telegram.org/bot1993314727:AAHkFDgqq-NWCOW04DlnD1sZ78iRGgoig9w/sendMessage -> 200 (1189.820 ms)
web_1    | 2022-02-28T02:02:50.245829489Z [debug] 
web_1    | 2022-02-28T02:02:50.245832888Z >>> REQUEST >>>
web_1    | 2022-02-28T02:02:50.245836772Z (no query)
web_1    | 2022-02-28T02:02:50.245840176Z content-type: application/json
web_1    | 2022-02-28T02:02:50.245871341Z 
web_1    | 2022-02-28T02:02:50.245876898Z {"chat_id":-1001212107803,"parse_mode":"HTML","text":"<b>goo</b> is listening for the <b>27th</b> time to:\n\n<a href=\"https://lastfm.freetls.fastly.net/i/u/300x300/be2ef5be73d77b23ff56ba3b54922e4a.jpg\">🎶</a> <b>Cowboy Style</b>\n💿 Impossible Princess (Deluxe Edition)\n👥 Kylie Minogue\n"}
web_1    | 2022-02-28T02:02:50.245882955Z 
web_1    | 2022-02-28T02:02:50.245886353Z <<< RESPONSE <<<
web_1    | 2022-02-28T02:02:50.245890259Z connection: keep-alive
web_1    | 2022-02-28T02:02:50.245893643Z date: Mon, 28 Feb 2022 02:02:50 GMT
web_1    | 2022-02-28T02:02:50.245897200Z server: nginx/1.18.0
web_1    | 2022-02-28T02:02:50.245900627Z content-length: 658
web_1    | 2022-02-28T02:02:50.245904137Z content-type: application/json
web_1    | 2022-02-28T02:02:50.245907565Z strict-transport-security: max-age=31536000; includeSubDomains; preload
web_1    | 2022-02-28T02:02:50.245911060Z access-control-allow-origin: *
web_1    | 2022-02-28T02:02:50.245914477Z access-control-allow-methods: GET, POST, OPTIONS
web_1    | 2022-02-28T02:02:50.245917973Z access-control-expose-headers: Content-Length,Content-Type,Date,Server,Connection
web_1    | 2022-02-28T02:02:50.245921488Z 
web_1    | 2022-02-28T02:02:50.245924851Z {"ok":true,"result":{"message_id":111709,"from":{"id":1993314727,"is_bot":true,"first_name":"My Scrobbles bot","username":"MyScrobblesbot"},"chat":{"id":-1001212107803,"title":"mans\u00e3o palmer","type":"supergroup"},"date":1646013770,"text":"goo is listening for the 27th time to:\n\n\ud83c\udfb6 Cowboy Style\n\ud83d\udcbf Impossible Princess (Deluxe Edition)\n\ud83d\udc65 Kylie Minogue","entities":[{"offset":0,"length":3,"type":"bold"},{"offset":25,"length":4,"type":"bold"},{"offset":40,"length":2,"type":"text_link","url":"https://lastfm.freetls.fastly.net/i/u/300x300/be2ef5be73d77b23ff56ba3b54922e4a.jpg"},{"offset":43,"length":12,"type":"bold"}]}}
web_1    | 2022-02-28T02:02:50.427863184Z [debug] QUERY OK source="users" db=444.8ms queue=13.7ms idle=852.3ms
web_1    | 2022-02-28T02:02:50.427926086Z SELECT u0."id", u0."is_premium?", u0."last_fm_username", u0."telegram_id", u0."inserted_at", u0."updated_at" FROM "users" AS u0 WHERE (u0."telegram_id" = $1) ["1349980858"]
web_1    | 2022-02-28T02:02:51.401521711Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:02:51.412810180Z [info] Sent 204 in 784µs
web_1    | 2022-02-28T02:02:51.412859546Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:02:51.412866331Z [info] Sent 204 in 394µs
web_1    | 2022-02-28T02:02:51.412871878Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:02:51.412877238Z [info] Sent 204 in 317µs
web_1    | 2022-02-28T02:02:51.412882633Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:02:51.412888142Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:02:51.412893396Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:02:51.412898719Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:02:51.412933127Z [info] Sent 204 in 206µs
web_1    | 2022-02-28T02:02:51.412939735Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:02:51.412945101Z [info] Sent 204 in 195µs
web_1    | 2022-02-28T02:02:51.412950319Z [info] Sent 204 in 1ms
web_1    | 2022-02-28T02:02:51.412955493Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:02:51.412960808Z [info] Sent 204 in 149µs
web_1    | 2022-02-28T02:02:51.412966195Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:02:51.412974889Z [info] Sent 204 in 155µs
web_1    | 2022-02-28T02:02:51.413288200Z [info] Sent 204 in 2ms
web_1    | 2022-02-28T02:02:51.413644611Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:02:51.413933974Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:02:51.414486911Z [info] Sent 204 in 3ms
web_1    | 2022-02-28T02:02:51.416538843Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:02:51.416560779Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:02:51.416567590Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:02:51.416573176Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:02:51.416578490Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:02:51.416583801Z [info] Sent 204 in 507µs
web_1    | 2022-02-28T02:02:51.416590163Z [info] Sent 204 in 349µs
web_1    | 2022-02-28T02:02:51.416596047Z [info] Sent 204 in 397µs
web_1    | 2022-02-28T02:02:51.416599767Z [info] Sent 204 in 1ms
web_1    | 2022-02-28T02:02:51.416603312Z [info] Sent 204 in 2ms
web_1    | 2022-02-28T02:02:51.417035189Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:02:51.417056149Z [info] Sent 204 in 375µs
web_1    | 2022-02-28T02:02:52.463638001Z [error] Failed handling telegram webhook with false, answering 204
web_1    | 2022-02-28T02:02:52.501025643Z [info] Sent 204 in 877ms
web_1    | 2022-02-28T02:02:52.501059993Z [info] Publishing in MyScrobblesBot.Events.TelegramMessage
web_1    | 2022-02-28T02:02:52.501065102Z [info] Message enqueued for later processing
web_1    | 2022-02-28T02:02:52.501069310Z [info] Sent 204 in 876ms
web_1    | 2022-02-28T02:02:52.501073557Z [debug] QUERY OK source="user_confs" db=1165.4ms queue=209.7ms idle=0.0ms
web_1    | 2022-02-28T02:02:52.501078716Z SELECT u0."id", u0."ban_expiration", u0."banned?", u0."conf_language", u0."language", u0."continent", u0."country", u0."email", u0."private?", u0."share_username?", u0."show_as_premium?", u0."show_premium?", u0."registered?", u0."telegram_id", u0."heart", u0."user_id", u0."inserted_at", u0."updated_at", u0."user_id" FROM "user_confs" AS u0 WHERE (u0."user_id" = $1) [<<101, 74, 154, 250, 202, 105, 66, 229, 191, 26, 54, 92, 140, 7, 62, 102>>]
web_1    | 2022-02-28T02:02:52.501087181Z [info] Elixir.MyScrobblesBot.Telegram.Consumers.MessageHandler handling message
web_1    | 2022-02-28T02:02:52.501091311Z [info] Processing message "137616" with handler MyScrobblesBot.Telegram.Handlers.CommandHandler
web_1    | 2022-02-28T02:02:53.689192124Z %MyScrobblesBot.Telegram.Message{
web_1    | 2022-02-28T02:02:53.704537359Z   chat_id: "775366904",
web_1    | 2022-02-28T02:02:53.704549278Z   chat_type: "private",
web_1    | 2022-02-28T02:02:53.704553303Z   from: %MyScrobblesBot.Telegram.Message.From{
web_1    | 2022-02-28T02:02:53.704557013Z     first_name: "vinicius",
web_1    | 2022-02-28T02:02:53.704560660Z     id: nil,
web_1    | 2022-02-28T02:02:53.704564218Z     language_code: "pt-br",
web_1    | 2022-02-28T02:02:53.704567695Z     telegram_id: "775366904",
web_1    | 2022-02-28T02:02:53.704571071Z     username: nil
web_1    | 2022-02-28T02:02:53.704574542Z   },
web_1    | 2022-02-28T02:02:53.704577805Z   id: nil,
web_1    | 2022-02-28T02:02:53.704581093Z   message_id: "137616",
web_1    | 2022-02-28T02:02:53.704584599Z   reply_to_message: nil,
web_1    | 2022-02-28T02:02:53.704588011Z   text: "/msregister"
web_1    | 2022-02-28T02:02:53.704595202Z }
web_1    | 2022-02-28T02:02:55.310811993Z [debug] QUERY OK source="users" db=170.6ms queue=515.1ms idle=0.0ms
web_1    | 2022-02-28T02:02:55.475692828Z SELECT u0."id", u0."is_premium?", u0."last_fm_username", u0."telegram_id", u0."inserted_at", u0."updated_at" FROM "users" AS u0 WHERE (u0."telegram_id" = $1) ["775366904"]
web_1    | 2022-02-28T02:02:55.475725580Z {:ok,
web_1    | 2022-02-28T02:02:55.475729815Z  %{
web_1    | 2022-02-28T02:02:55.475733474Z    chat_id: 775366904,
web_1    | 2022-02-28T02:02:55.475737254Z    parse_mode: "HTML",
web_1    | 2022-02-28T02:02:55.475740919Z    reply_to_message_id: "137616",
web_1    | 2022-02-28T02:02:55.475744577Z    text: "<i>Usuário não encontrado, você já se registrou?  registre com \"/msregister seuuserdolastfm\", trocando seuuserdolastfm pelo seu user do last fm.</i>"
web_1    | 2022-02-28T02:02:55.509350472Z  }}
web_1    | 2022-02-28T02:02:55.509359164Z {:ok,
web_1    | 2022-02-28T02:02:55.509362959Z  %{
web_1    | 2022-02-28T02:02:55.509366454Z    chat_id: -1001493855737,
web_1    | 2022-02-28T02:02:55.509370169Z    parse_mode: "HTML",
web_1    | 2022-02-28T02:02:55.509374056Z    text: "<b>Wallefer</b> is listening for the <b>26th</b> time to:\n\n<a href=\"https://lastfm.freetls.fastly.net/i/u/300x300/bbd515b8b4a24bb704e646f6cace7f07.png\">🎶</a> <b>%% (Eung Eung)</b>\n💿 PERCENT\n👥 Apink\n"
web_1    | 2022-02-28T02:02:55.509381107Z  }}
web_1    | 2022-02-28T02:02:56.520048872Z [info] POST https://api.telegram.org/bot1993314727:AAHkFDgqq-NWCOW04DlnD1sZ78iRGgoig9w/sendMessage -> 200 (726.946 ms)
web_1    | 2022-02-28T02:02:56.590141478Z [info] POST https://api.telegram.org/bot1993314727:AAHkFDgqq-NWCOW04DlnD1sZ78iRGgoig9w/sendMessage -> 200 (716.001 ms)
web_1    | 2022-02-28T02:02:56.590163798Z [debug] 
web_1    | 2022-02-28T02:02:56.590169756Z >>> REQUEST >>>
web_1    | 2022-02-28T02:02:56.590176195Z (no query)
web_1    | 2022-02-28T02:02:56.590181154Z content-type: application/json
web_1    | 2022-02-28T02:02:56.590205476Z 
web_1    | 2022-02-28T02:02:56.590210479Z {"chat_id":775366904,"parse_mode":"HTML","reply_to_message_id":"137616","text":"<i>Usuário não encontrado, você já se registrou?  registre com \"/msregister seuuserdolastfm\", trocando seuuserdolastfm pelo seu user do last fm.</i>"}
web_1    | 2022-02-28T02:02:56.590219454Z 
web_1    | 2022-02-28T02:02:56.590224110Z <<< RESPONSE <<<
web_1    | 2022-02-28T02:02:56.590229920Z connection: keep-alive
web_1    | 2022-02-28T02:02:56.590234838Z date: Mon, 28 Feb 2022 02:02:55 GMT
web_1    | 2022-02-28T02:02:56.590240508Z server: nginx/1.18.0
web_1    | 2022-02-28T02:02:56.590245154Z content-length: 930
web_1    | 2022-02-28T02:02:56.590250116Z content-type: application/json
web_1    | 2022-02-28T02:02:56.590255298Z strict-transport-security: max-age=31536000; includeSubDomains; preload
web_1    | 2022-02-28T02:02:56.590260520Z access-control-allow-origin: *
web_1    | 2022-02-28T02:02:56.590265531Z access-control-allow-methods: GET, POST, OPTIONS
web_1    | 2022-02-28T02:02:56.590270725Z access-control-expose-headers: Content-Length,Content-Type,Date,Server,Connection
web_1    | 2022-02-28T02:02:56.590274907Z 
web_1    | 2022-02-28T02:02:56.590278702Z {"ok":true,"result":{"message_id":137803,"from":{"id":1993314727,"is_bot":true,"first_name":"My Scrobbles bot","username":"MyScrobblesbot"},"chat":{"id":775366904,"first_name":"vinicius","last_name":"braz","type":"private"},"date":1646013775,"reply_to_message":{"message_id":137616,"from":{"id":775366904,"is_bot":false,"first_name":"vinicius","last_name":"braz","language_code":"pt-br"},"chat":{"id":775366904,"first_name":"vinicius","last_name":"braz","type":"private"},"date":1646013329,"text":"/msregister","entities":[{"offset":0,"length":11,"type":"bot_command"}]},"text":"Usu\u00e1rio n\u00e3o encontrado, voc\u00ea j\u00e1 se registrou?  registre com \"/msregister seuuserdolastfm\", trocando seuuserdolastfm pelo seu user do last fm.","entities":[{"offset":0,"length":61,"type":"italic"},{"offset":61,"length":11,"type":"bot_command"},{"offset":61,"length":11,"type":"italic"},{"offset":73,"length":68,"type":"italic"}]}}
web_1    | 2022-02-28T02:02:56.590292198Z [debug] 
web_1    | 2022-02-28T02:02:56.590295665Z >>> REQUEST >>>
web_1    | 2022-02-28T02:02:56.590299185Z (no query)
web_1    | 2022-02-28T02:02:56.590302406Z content-type: application/json
web_1    | 2022-02-28T02:02:56.590305691Z 
web_1    | 2022-02-28T02:02:56.590315338Z {"chat_id":-1001493855737,"parse_mode":"HTML","text":"<b>Wallefer</b> is listening for the <b>26th</b> time to:\n\n<a href=\"https://lastfm.freetls.fastly.net/i/u/300x300/bbd515b8b4a24bb704e646f6cace7f07.png\">🎶</a> <b>%% (Eung Eung)</b>\n💿 PERCENT\n👥 Apink\n"}
web_1    | 2022-02-28T02:02:56.590321262Z 
web_1    | 2022-02-28T02:02:56.590324488Z <<< RESPONSE <<<
web_1    | 2022-02-28T02:02:56.590328070Z connection: keep-alive
web_1    | 2022-02-28T02:02:56.590331517Z date: Mon, 28 Feb 2022 02:02:55 GMT
web_1    | 2022-02-28T02:02:56.590334869Z server: nginx/1.18.0
web_1    | 2022-02-28T02:02:56.590344418Z content-length: 627
web_1    | 2022-02-28T02:02:56.590347870Z content-type: application/json
web_1    | 2022-02-28T02:02:56.590351626Z strict-transport-security: max-age=31536000; includeSubDomains; preload
web_1    | 2022-02-28T02:02:56.590355065Z access-control-allow-origin: *
web_1    | 2022-02-28T02:02:56.590358366Z access-control-allow-methods: GET, POST, OPTIONS
web_1    | 2022-02-28T02:02:56.590361715Z access-control-expose-headers: Content-Length,Content-Type,Date,Server,Connection
web_1    | 2022-02-28T02:02:56.590365285Z 
web_1    | 2022-02-28T02:02:56.590368599Z {"ok":true,"result":{"message_id":213673,"from":{"id":1993314727,"is_bot":true,"first_name":"My Scrobbles bot","username":"MyScrobblesbot"},"chat":{"id":-1001493855737,"title":"TWONCE: Clean Era","type":"supergroup"},"date":1646013775,"text":"Wallefer is listening for the 26th time to:\n\n\ud83c\udfb6 %% (Eung Eung)\n\ud83d\udcbf PERCENT\n\ud83d\udc65 Apink","entities":[{"offset":0,"length":8,"type":"bold"},{"offset":30,"length":4,"type":"bold"},{"offset":45,"length":2,"type":"text_link","url":"https://lastfm.freetls.fastly.net/i/u/300x300/bbd515b8b4a24bb704e646f6cace7f07.png"},{"offset":48,"length":14,"type":"bold"}]}}
web_1    | 2022-02-28T02:02:57.496901630Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:02:57.512316074Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:02:57.512342142Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:02:57.512349700Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:02:57.512356927Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:02:57.512363021Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:02:57.512368511Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:02:57.512374227Z [info] Sent 204 in 351µs
web_1    | 2022-02-28T02:02:57.512381737Z [info] Sent 204 in 392µs
web_1    | 2022-02-28T02:02:57.512387804Z [info] Sent 204 in 369µs
web_1    | 2022-02-28T02:02:57.512393340Z [info] Sent 204 in 4ms
web_1    | 2022-02-28T02:02:57.512399082Z [info] Sent 204 in 9ms
web_1    | 2022-02-28T02:02:57.512404561Z [info] Sent 204 in 1ms
web_1    | 2022-02-28T02:02:57.512410031Z [info] Sent 204 in 1ms
web_1    | 2022-02-28T02:02:57.512415725Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:02:57.512421189Z [info] Sent 204 in 189µs
web_1    | 2022-02-28T02:02:57.512426241Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:02:57.512432005Z [info] Sent 204 in 141µs
web_1    | 2022-02-28T02:02:57.512437747Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:02:57.512443379Z [info] Sent 204 in 167µs
web_1    | 2022-02-28T02:02:57.512449130Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:02:57.512454970Z [info] Sent 204 in 127µs
web_1    | 2022-02-28T02:02:57.512460636Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:02:57.512466132Z [info] Sent 204 in 214µs
